ROI,tile,patch,timestep,S2,S2CLOUDMAP
ROIs1970,144,14,12,,
ROIs1970,144,14,22,,
ROIs1970,144,15,12,,
ROIs1970,144,15,22,,
ROIs1970,144,16,12,,
ROIs1970,144,16,22,,
ROIs1970,144,17,12,,
ROIs1970,144,17,22,,
ROIs1970,144,18,12,,
ROIs1970,144,18,22,,
ROIs1970,144,19,12,,
ROIs1970,144,19,22,,
ROIs1970,144,20,12,,
ROIs1970,144,20,22,,
ROIs1970,144,21,12,,
ROIs1970,144,21,22,,
ROIs1970,144,22,12,,
ROIs1970,144,22,22,,
ROIs1970,144,23,12,,
ROIs1970,144,23,22,,
ROIs1970,144,24,12,,
ROIs1970,144,24,22,,
ROIs1970,144,25,12,,
ROIs1970,144,25,22,,
ROIs1970,144,26,12,,
ROIs1970,144,26,22,,
ROIs1970,144,27,12,,
ROIs1970,144,27,22,,
ROIs1970,144,28,12,,
ROIs1970,144,28,22,,
ROIs1970,144,29,12,,
ROIs1970,144,29,22,,
ROIs1970,144,30,12,,
ROIs1970,144,30,22,,
ROIs1970,144,31,12,,
ROIs1970,144,31,22,,
ROIs1970,144,32,12,,
ROIs1970,144,32,22,,
ROIs1970,144,33,12,,
ROIs1970,144,33,22,,
ROIs1970,144,34,12,,
ROIs1970,144,34,22,,
ROIs1970,144,35,12,,
ROIs1970,144,35,22,,
ROIs1970,144,36,12,,
ROIs1970,144,36,22,,
ROIs1970,144,37,12,,
ROIs1970,144,37,22,,
ROIs1970,144,38,12,,
ROIs1970,144,38,22,,
ROIs1970,144,39,12,,
ROIs1970,144,39,22,,
ROIs1970,144,40,12,,
ROIs1970,144,40,22,,
ROIs1970,144,41,12,,
ROIs1970,144,41,22,,
ROIs1970,144,42,12,,
ROIs1970,144,42,22,,
ROIs1970,144,43,12,,
ROIs1970,144,43,22,,
ROIs1970,144,44,12,,
ROIs1970,144,44,22,,
ROIs1970,144,45,12,,
ROIs1970,144,45,22,,
ROIs1970,144,46,12,,
ROIs1970,144,46,22,,
ROIs1970,144,47,12,,
ROIs1970,144,47,22,,
ROIs1970,144,48,12,,
ROIs1970,144,48,22,,
ROIs1970,144,49,12,,
ROIs1970,144,49,22,,
ROIs1970,144,50,12,,
ROIs1970,144,50,22,,
ROIs1970,144,51,12,,
ROIs1970,144,51,22,,
ROIs1970,144,52,12,,
ROIs1970,144,52,22,,
ROIs1970,144,53,12,,
ROIs1970,144,53,22,,
ROIs1970,144,54,12,,
ROIs1970,144,54,22,,
ROIs1970,144,55,12,,
ROIs1970,144,55,22,,
ROIs1970,144,56,12,,
ROIs1970,144,56,22,,
ROIs1970,144,57,12,,
ROIs1970,144,57,22,,
ROIs1970,144,58,12,,
ROIs1970,144,58,22,,
ROIs1970,144,59,12,,
ROIs1970,144,59,22,,
ROIs1970,144,60,12,,
ROIs1970,144,60,22,,
ROIs1970,144,61,12,,
ROIs1970,144,61,22,,
ROIs1970,144,62,12,,
ROIs1970,144,62,22,,
ROIs1970,144,63,12,,
ROIs1970,144,63,22,,
ROIs1970,144,64,12,,
ROIs1970,144,64,22,,
ROIs1970,144,65,12,,
ROIs1970,144,65,22,,
ROIs1970,144,66,12,,
ROIs1970,144,66,22,,
ROIs1970,144,67,12,,
ROIs1970,144,67,22,,
ROIs1970,144,68,12,,
ROIs1970,144,68,22,,
ROIs1970,144,69,12,,
ROIs1970,144,69,22,,
ROIs1970,144,70,12,,
ROIs1970,144,70,22,,
ROIs1970,144,71,12,,
ROIs1970,144,71,22,,
ROIs1970,144,72,12,,
ROIs1970,144,72,22,,
ROIs1970,144,73,12,,
ROIs1970,144,73,22,,
ROIs1970,144,74,12,,
ROIs1970,144,74,22,,
ROIs1970,144,75,12,,
ROIs1970,144,75,22,,
ROIs1970,144,76,12,,
ROIs1970,144,76,22,,
ROIs1970,144,77,12,,
ROIs1970,144,77,22,,
ROIs1970,144,78,12,,
ROIs1970,144,78,22,,
ROIs1970,144,79,12,,
ROIs1970,144,79,22,,
ROIs1970,144,80,12,,
ROIs1970,144,80,22,,
ROIs1970,144,81,12,,
ROIs1970,144,81,22,,
ROIs1970,144,82,12,,
ROIs1970,144,82,22,,
ROIs1970,144,83,12,,
ROIs1970,144,83,22,,
ROIs1970,144,84,12,,
ROIs1970,144,84,22,,
ROIs1970,144,85,12,,
ROIs1970,144,85,22,,
ROIs1970,144,86,12,,
ROIs1970,144,86,22,,
ROIs1970,144,87,12,,
ROIs1970,144,87,22,,
ROIs1970,144,88,12,,
ROIs1970,144,88,22,,
ROIs1970,144,89,12,,
ROIs1970,144,89,22,,
ROIs1970,144,90,12,,
ROIs1970,144,90,22,,
ROIs1970,144,91,12,,
ROIs1970,144,91,22,,
ROIs1970,144,92,12,,
ROIs1970,144,92,22,,
ROIs1970,144,93,12,,
ROIs1970,144,93,22,,
ROIs1970,144,94,12,,
ROIs1970,144,94,22,,
ROIs1970,144,95,12,,
ROIs1970,144,95,22,,
ROIs1970,144,96,12,,
ROIs1970,144,96,22,,
ROIs1970,144,97,12,,
ROIs1970,144,97,22,,
ROIs1970,144,98,12,,
ROIs1970,144,98,22,,
ROIs1970,144,99,12,,
ROIs1970,144,99,22,,
ROIs1970,144,100,12,,
ROIs1970,144,100,22,,
ROIs1970,144,101,12,,
ROIs1970,144,101,22,,
ROIs1970,144,102,12,,
ROIs1970,144,102,22,,
ROIs1970,144,103,12,,
ROIs1970,144,103,22,,
ROIs1970,144,104,12,,
ROIs1970,144,104,22,,
ROIs1970,144,105,12,,
ROIs1970,144,105,22,,
ROIs1970,144,106,12,,
ROIs1970,144,106,22,,
ROIs1970,144,107,12,,
ROIs1970,144,107,22,,
ROIs1970,144,108,12,,
ROIs1970,144,108,22,,
ROIs1970,144,109,12,,
ROIs1970,144,109,22,,
ROIs1970,144,110,12,,
ROIs1970,144,110,22,,
ROIs1970,144,111,12,,
ROIs1970,144,111,22,,
ROIs1970,144,112,12,,
ROIs1970,144,112,22,,
ROIs1970,144,113,12,,
ROIs1970,144,113,22,,
ROIs1970,144,114,12,,
ROIs1970,144,114,22,,
ROIs1970,144,115,12,,
ROIs1970,144,115,22,,
ROIs1970,144,116,12,,
ROIs1970,144,116,22,,
ROIs1970,144,117,12,,
ROIs1970,144,117,22,,
ROIs1970,144,118,12,,
ROIs1970,144,118,22,,
ROIs1970,144,119,12,,
ROIs1970,144,119,22,,
ROIs1970,144,120,12,,
ROIs1970,144,120,22,,
ROIs1970,144,121,12,,
ROIs1970,144,121,22,,
ROIs1970,144,122,12,,
ROIs1970,144,122,22,,
ROIs1970,144,123,12,,
ROIs1970,144,123,22,,
ROIs1970,144,124,12,,
ROIs1970,144,124,22,,
ROIs1970,144,125,12,,
ROIs1970,144,125,22,,
ROIs1970,144,126,12,,
ROIs1970,144,126,22,,
ROIs1970,144,127,12,,
ROIs1970,144,127,22,,
ROIs1970,144,128,12,,
ROIs1970,144,128,22,,
ROIs1970,144,129,12,,
ROIs1970,144,129,22,,
ROIs1970,144,130,12,,
ROIs1970,144,130,22,,
ROIs1970,144,131,12,,
ROIs1970,144,131,22,,
ROIs1970,144,132,12,,
ROIs1970,144,132,22,,
ROIs1970,144,133,12,,
ROIs1970,144,133,22,,
ROIs1970,144,134,12,,
ROIs1970,144,134,22,,
ROIs1970,144,135,12,,
ROIs1970,144,135,22,,
ROIs1970,144,136,12,,
ROIs1970,144,136,22,,
ROIs1970,144,137,12,,
ROIs1970,144,137,22,,
ROIs1970,144,138,12,,
ROIs1970,144,138,22,,
ROIs1970,144,139,12,,
ROIs1970,144,139,22,,
ROIs1970,144,140,12,,
ROIs1970,144,140,22,,
ROIs1970,144,141,12,,
ROIs1970,144,141,22,,
ROIs1970,144,142,12,,
ROIs1970,144,142,22,,
ROIs1970,144,143,12,,
ROIs1970,144,143,22,,
ROIs1970,144,144,12,,
ROIs1970,144,144,22,,
ROIs1970,144,145,12,,
ROIs1970,144,145,22,,
ROIs1970,144,146,12,,
ROIs1970,144,146,22,,
ROIs1970,144,147,12,,
ROIs1970,144,147,22,,
ROIs1970,144,148,12,,
ROIs1970,144,148,22,,
ROIs1970,144,149,12,,
ROIs1970,144,149,22,,
ROIs1970,144,150,12,,
ROIs1970,144,150,22,,
ROIs1970,144,151,12,,
ROIs1970,144,151,22,,
ROIs1970,144,152,12,,
ROIs1970,144,152,22,,
ROIs1970,144,153,12,,
ROIs1970,144,153,22,,
ROIs1970,144,154,12,,
ROIs1970,144,154,22,,
ROIs1970,144,155,12,,
ROIs1970,144,155,22,,
ROIs1970,144,156,12,,
ROIs1970,144,156,22,,
ROIs1970,144,157,12,,
ROIs1970,144,157,22,,
ROIs1970,144,158,12,,
ROIs1970,144,158,22,,
ROIs1970,144,159,12,,
ROIs1970,144,159,22,,
ROIs1970,144,160,12,,
ROIs1970,144,160,22,,
ROIs1970,144,161,12,,
ROIs1970,144,161,22,,
ROIs1970,144,162,12,,
ROIs1970,144,162,22,,
ROIs1970,144,163,12,,
ROIs1970,144,163,22,,
ROIs1970,144,164,12,,
ROIs1970,144,164,22,,
ROIs1970,144,165,12,,
ROIs1970,144,165,22,,
ROIs1970,144,166,12,,
ROIs1970,144,166,22,,
ROIs1970,144,167,12,,
ROIs1970,144,167,22,,
ROIs1970,144,168,12,,
ROIs1970,144,168,22,,
ROIs1970,144,169,12,,
ROIs1970,144,169,22,,
ROIs1970,144,170,12,,
ROIs1970,144,170,22,,
ROIs1970,144,171,12,,
ROIs1970,144,171,22,,
ROIs1970,144,172,12,,
ROIs1970,144,172,22,,
ROIs1970,144,173,12,,
ROIs1970,144,173,22,,
ROIs1970,144,174,12,,
ROIs1970,144,174,22,,
ROIs1970,144,175,12,,
ROIs1970,144,175,22,,
ROIs1970,144,176,12,,
ROIs1970,144,176,22,,
ROIs1970,144,177,12,,
ROIs1970,144,177,22,,
ROIs1970,144,178,12,,
ROIs1970,144,178,22,,
ROIs1970,144,179,12,,
ROIs1970,144,179,22,,
ROIs1970,144,180,12,,
ROIs1970,144,180,22,,
ROIs1970,144,181,12,,
ROIs1970,144,181,22,,
ROIs1970,144,182,12,,
ROIs1970,144,182,22,,
ROIs1970,144,183,12,,
ROIs1970,144,183,22,,
ROIs1970,144,184,12,,
ROIs1970,144,184,22,,
ROIs1970,144,185,12,,
ROIs1970,144,185,22,,
ROIs1970,144,186,12,,
ROIs1970,144,186,22,,
ROIs1970,144,187,12,,
ROIs1970,144,187,22,,
ROIs1970,144,188,12,,
ROIs1970,144,188,22,,
ROIs1970,144,189,12,,
ROIs1970,144,189,22,,
ROIs1970,144,190,12,,
ROIs1970,144,190,22,,
ROIs1970,144,191,12,,
ROIs1970,144,191,22,,
ROIs1970,144,192,12,,
ROIs1970,144,192,22,,
ROIs1970,144,193,12,,
ROIs1970,144,193,22,,
ROIs1970,144,194,12,,
ROIs1970,144,194,22,,
ROIs1970,144,195,12,,
ROIs1970,144,195,22,,
ROIs1970,144,196,12,,
ROIs1970,144,196,22,,
ROIs1970,144,197,12,,
ROIs1970,144,197,22,,
ROIs1970,144,198,12,,
ROIs1970,144,198,22,,
ROIs1970,144,199,12,,
ROIs1970,144,199,22,,
ROIs1970,144,200,12,,
ROIs1970,144,200,22,,
ROIs1970,144,201,12,,
ROIs1970,144,201,22,,
ROIs1970,144,202,12,,
ROIs1970,144,202,22,,
ROIs1970,144,203,12,,
ROIs1970,144,203,22,,
ROIs1970,144,204,12,,
ROIs1970,144,204,22,,
ROIs1970,144,205,12,,
ROIs1970,144,205,22,,
ROIs1970,144,206,12,,
ROIs1970,144,206,22,,
ROIs1970,144,207,12,,
ROIs1970,144,207,22,,
ROIs1970,144,208,12,,
ROIs1970,144,208,22,,
ROIs1970,144,209,12,,
ROIs1970,144,209,22,,
ROIs1970,144,210,12,,
ROIs1970,144,210,22,,
ROIs1970,144,211,12,,
ROIs1970,144,211,22,,
ROIs1970,144,212,12,,
ROIs1970,144,212,22,,
ROIs1970,144,213,12,,
ROIs1970,144,213,22,,
ROIs1970,144,214,12,,
ROIs1970,144,214,22,,
ROIs1970,144,215,12,,
ROIs1970,144,215,22,,
ROIs1970,144,216,12,,
ROIs1970,144,216,22,,
ROIs1970,144,217,12,,
ROIs1970,144,217,22,,
ROIs1970,144,218,12,,
ROIs1970,144,218,22,,
ROIs1970,144,219,12,,
ROIs1970,144,219,22,,
ROIs1970,144,220,12,,
ROIs1970,144,220,22,,
ROIs1970,144,221,12,,
ROIs1970,144,221,22,,
ROIs1970,144,222,12,,
ROIs1970,144,222,22,,
ROIs1970,144,223,12,,
ROIs1970,144,223,22,,
ROIs1970,144,224,12,,
ROIs1970,144,224,22,,
ROIs1970,144,225,12,,
ROIs1970,144,225,22,,
ROIs1970,144,226,12,,
ROIs1970,144,226,22,,
ROIs1970,144,227,12,,
ROIs1970,144,227,22,,
ROIs1970,144,228,12,,
ROIs1970,144,228,22,,
ROIs1970,144,229,12,,
ROIs1970,144,229,22,,
ROIs1970,144,230,12,,
ROIs1970,144,230,22,,
ROIs1970,144,231,12,,
ROIs1970,144,231,22,,
ROIs1970,144,232,12,,
ROIs1970,144,232,22,,
ROIs1970,144,233,12,,
ROIs1970,144,233,22,,
ROIs1970,144,234,12,,
ROIs1970,144,234,22,,
ROIs1970,144,235,12,,
ROIs1970,144,235,22,,
ROIs1970,144,236,12,,
ROIs1970,144,236,22,,
ROIs1970,144,237,12,,
ROIs1970,144,237,22,,
ROIs1970,144,238,12,,
ROIs1970,144,238,22,,
ROIs1970,144,239,12,,
ROIs1970,144,239,22,,
ROIs1970,144,240,22,,
ROIs1970,144,241,22,,
ROIs1970,144,242,22,,
ROIs1970,144,243,22,,
ROIs1970,144,244,12,,
ROIs1970,144,244,22,,
ROIs1970,144,245,12,,
ROIs1970,144,245,22,,
ROIs1970,144,246,12,,
ROIs1970,144,246,22,,
ROIs1970,144,247,12,,
ROIs1970,144,247,22,,
ROIs1970,144,248,12,,
ROIs1970,144,248,22,,
ROIs1970,144,249,12,,
ROIs1970,144,249,22,,
ROIs1970,144,250,12,,
ROIs1970,144,250,22,,
ROIs1970,144,251,12,,
ROIs1970,144,251,22,,
ROIs1970,144,252,12,,
ROIs1970,144,252,22,,
ROIs1970,144,253,12,,
ROIs1970,144,253,22,,
ROIs1970,144,254,12,,
ROIs1970,144,254,22,,
ROIs1970,144,255,12,,
ROIs1970,144,255,22,,
ROIs1970,144,256,12,,
ROIs1970,144,256,22,,
ROIs1970,144,257,12,,
ROIs1970,144,257,22,,
ROIs1970,144,258,12,,
ROIs1970,144,258,22,,
ROIs1970,144,259,12,,
ROIs1970,144,259,22,,
ROIs1970,144,260,22,,
ROIs1970,144,261,22,,
ROIs1970,144,262,22,,
ROIs1970,144,263,22,,
ROIs1970,144,264,22,,
ROIs1970,144,265,22,,
ROIs1970,144,266,22,,
ROIs1970,144,267,22,,
ROIs1970,144,268,22,,
ROIs1970,144,269,22,,
ROIs1970,144,270,22,,
ROIs1970,144,271,12,,
ROIs1970,144,271,22,,
ROIs1970,144,272,12,,
ROIs1970,144,272,22,,
ROIs1970,144,273,12,,
ROIs1970,144,273,22,,
ROIs1970,144,274,12,,
ROIs1970,144,274,22,,
ROIs1970,144,275,12,,
ROIs1970,144,275,22,,
ROIs1970,144,276,12,,
ROIs1970,144,276,22,,
ROIs1970,144,277,12,,
ROIs1970,144,277,22,,
ROIs1970,144,278,12,,
ROIs1970,144,278,22,,
ROIs1970,144,279,12,,
ROIs1970,144,279,22,,
ROIs1970,144,280,22,,
ROIs1970,144,281,22,,
ROIs1970,144,282,22,,
ROIs1970,144,283,22,,
ROIs1970,144,284,22,,
ROIs1970,144,285,22,,
ROIs1970,144,286,22,,
ROIs1970,144,287,22,,
ROIs1970,144,288,22,,
ROIs1970,144,289,22,,
ROIs1970,144,290,22,,
ROIs1970,144,291,22,,
ROIs1970,144,292,22,,
ROIs1970,144,293,22,,
ROIs1970,144,294,22,,
ROIs1970,144,295,22,,
ROIs1970,144,296,22,,
ROIs1970,144,297,12,,
ROIs1970,144,297,22,,
ROIs1970,144,298,12,,
ROIs1970,144,298,22,,
ROIs1970,144,299,12,,
ROIs1970,144,299,22,,
ROIs1970,149,280,24,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/149/S2/24/s2_ROIs1970_149_ImgNo_24_2018-10-23_patch_280.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/149/S2CLOUDMAP/24/s2cloudmap_ROIs1970_149_ImgNo_24_2018-10-23_patch_280.tif
ROIs2017,61,167,28,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs2017/61/S2/28/s2_ROIs2017_61_ImgNo_28_2018-12-10_patch_167.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs2017/61/S2CLOUDMAP/28/s2cloudmap_ROIs2017_61_ImgNo_28_2018-12-10_patch_167.tif
ROIs2017,63,247,4,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs2017/63/S2/4/s2_ROIs2017_63_ImgNo_4_2018-02-25_patch_247.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs2017/63/S2CLOUDMAP/4/s2cloudmap_ROIs2017_63_ImgNo_4_2018-02-25_patch_247.tif
ROIs2017,103,12,26,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs2017/103/S2/26/s2_ROIs2017_103_ImgNo_26_2018-11-14_patch_12.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs2017/103/S2CLOUDMAP/26/s2cloudmap_ROIs2017_103_ImgNo_26_2018-11-14_patch_12.tif
ROIs2017,103,41,0,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs2017/103/S2/0/s2_ROIs2017_103_ImgNo_0_2018-01-06_patch_41.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs2017/103/S2CLOUDMAP/0/s2cloudmap_ROIs2017_103_ImgNo_0_2018-01-06_patch_41.tif
ROIs2017,103,43,26,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs2017/103/S2/26/s2_ROIs2017_103_ImgNo_26_2018-11-14_patch_43.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs2017/103/S2CLOUDMAP/26/s2cloudmap_ROIs2017_103_ImgNo_26_2018-11-14_patch_43.tif
ROIs2017,103,90,4,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs2017/103/S2/4/s2_ROIs2017_103_ImgNo_4_2018-02-25_patch_90.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs2017/103/S2CLOUDMAP/4/s2cloudmap_ROIs2017_103_ImgNo_4_2018-02-25_patch_90.tif
ROIs2017,103,147,26,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs2017/103/S2/26/s2_ROIs2017_103_ImgNo_26_2018-11-14_patch_147.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs2017/103/S2CLOUDMAP/26/s2cloudmap_ROIs2017_103_ImgNo_26_2018-11-14_patch_147.tif
ROIs2017,103,173,25,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs2017/103/S2/25/s2_ROIs2017_103_ImgNo_25_2018-11-02_patch_173.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs2017/103/S2CLOUDMAP/25/s2cloudmap_ROIs2017_103_ImgNo_25_2018-11-02_patch_173.tif
ROIs2017,103,195,4,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs2017/103/S2/4/s2_ROIs2017_103_ImgNo_4_2018-02-25_patch_195.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs2017/103/S2CLOUDMAP/4/s2cloudmap_ROIs2017_103_ImgNo_4_2018-02-25_patch_195.tif
ROIs2017,108,108,28,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs2017/108/S2/28/s2_ROIs2017_108_ImgNo_28_2018-12-09_patch_108.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs2017/108/S2CLOUDMAP/28/s2cloudmap_ROIs2017_108_ImgNo_28_2018-12-09_patch_108.tif
ROIs2017,108,145,28,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs2017/108/S2/28/s2_ROIs2017_108_ImgNo_28_2018-12-09_patch_145.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs2017/108/S2CLOUDMAP/28/s2cloudmap_ROIs2017_108_ImgNo_28_2018-12-09_patch_145.tif
ROIs2017,108,184,25,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs2017/108/S2/25/s2_ROIs2017_108_ImgNo_25_2018-11-04_patch_184.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs2017/108/S2CLOUDMAP/25/s2cloudmap_ROIs2017_108_ImgNo_25_2018-11-04_patch_184.tif
ROIs2017,108,230,28,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs2017/108/S2/28/s2_ROIs2017_108_ImgNo_28_2018-12-09_patch_230.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs2017/108/S2CLOUDMAP/28/s2cloudmap_ROIs2017_108_ImgNo_28_2018-12-09_patch_230.tif
ROIs2017,115,0,29,,
ROIs2017,115,1,29,,
ROIs2017,115,2,29,,
ROIs2017,115,3,29,,
ROIs2017,115,4,29,,
ROIs2017,115,5,29,,
ROIs2017,115,6,29,,
ROIs2017,115,7,29,,
ROIs2017,115,8,29,,
ROIs2017,115,9,29,,
ROIs2017,115,10,29,,
ROIs2017,115,11,29,,
ROIs2017,115,12,29,,
ROIs2017,115,13,29,,
ROIs2017,115,14,29,,
ROIs2017,115,15,29,,
ROIs2017,115,16,29,,
ROIs2017,115,17,29,,
ROIs2017,115,18,29,,
ROIs2017,115,19,29,,
ROIs2017,115,20,29,,
ROIs2017,115,21,29,,
ROIs2017,115,22,29,,
ROIs2017,115,23,29,,
ROIs2017,115,24,29,,
ROIs2017,115,25,29,,
ROIs2017,115,26,29,,
ROIs2017,115,27,29,,
ROIs2017,115,28,29,,
ROIs2017,115,29,29,,
ROIs2017,115,30,29,,
ROIs2017,115,31,29,,
ROIs2017,115,32,29,,
ROIs2017,115,33,29,,
ROIs2017,115,34,29,,
ROIs2017,115,35,29,,
ROIs2017,115,36,29,,
ROIs2017,115,37,29,,
ROIs2017,115,38,29,,
ROIs2017,115,39,29,,
ROIs2017,115,40,29,,
ROIs2017,115,41,29,,
ROIs2017,115,42,29,,
ROIs2017,115,43,29,,
ROIs2017,115,44,29,,
ROIs2017,115,45,29,,
ROIs2017,115,46,29,,
ROIs2017,115,47,29,,
ROIs2017,115,48,29,,
ROIs2017,115,49,29,,
ROIs2017,115,50,29,,
ROIs2017,115,51,29,,
ROIs2017,115,52,29,,
ROIs2017,115,53,29,,
ROIs2017,115,54,29,,
ROIs2017,115,55,29,,
ROIs2017,115,56,29,,
ROIs2017,115,57,29,,
ROIs2017,115,58,29,,
ROIs2017,115,59,29,,
ROIs2017,115,60,29,,
ROIs2017,115,61,29,,
ROIs2017,115,62,29,,
ROIs2017,115,63,29,,
ROIs2017,115,64,29,,
ROIs2017,115,65,29,,
ROIs2017,115,66,29,,
ROIs2017,115,67,29,,
ROIs2017,115,68,29,,
ROIs2017,115,69,29,,
ROIs2017,115,70,29,,
ROIs2017,115,71,29,,
ROIs2017,115,72,29,,
ROIs2017,115,73,29,,
ROIs2017,115,74,29,,
ROIs2017,115,75,29,,
ROIs2017,115,76,29,,
ROIs2017,115,77,29,,
ROIs2017,115,78,29,,
ROIs2017,115,79,29,,
ROIs2017,115,80,29,,
ROIs2017,115,81,29,,
ROIs2017,115,82,29,,
ROIs2017,115,83,29,,
ROIs2017,115,84,29,,
ROIs2017,115,85,29,,
ROIs2017,115,86,29,,
ROIs2017,115,87,29,,
ROIs2017,115,88,29,,
ROIs2017,115,89,29,,
ROIs2017,115,90,29,,
ROIs2017,115,91,29,,
ROIs2017,115,92,29,,
ROIs2017,115,93,29,,
ROIs2017,115,94,29,,
ROIs2017,115,95,29,,
ROIs2017,115,96,29,,
ROIs2017,115,97,29,,
ROIs2017,115,98,29,,
ROIs2017,115,99,29,,
ROIs2017,115,100,29,,
ROIs2017,115,101,29,,
ROIs2017,115,102,29,,
ROIs2017,115,103,29,,
ROIs2017,115,104,29,,
ROIs2017,115,105,29,,
ROIs2017,115,106,29,,
ROIs2017,115,107,29,,
ROIs2017,115,108,29,,
ROIs2017,115,109,29,,
ROIs2017,115,110,29,,
ROIs2017,115,111,29,,
ROIs2017,115,112,29,,
ROIs2017,115,113,29,,
ROIs2017,115,114,29,,
ROIs2017,115,115,29,,
ROIs2017,115,116,29,,
ROIs2017,115,117,29,,
ROIs2017,115,118,29,,
ROIs2017,115,119,29,,
ROIs2017,115,120,29,,
ROIs2017,115,121,29,,
ROIs2017,115,122,29,,
ROIs2017,115,123,29,,
ROIs2017,115,124,29,,
ROIs2017,115,125,29,,
ROIs2017,115,126,29,,
ROIs2017,115,127,29,,
ROIs2017,115,128,29,,
ROIs2017,115,129,29,,
ROIs2017,115,130,29,,
ROIs2017,115,131,29,,
ROIs2017,115,132,29,,
ROIs2017,115,133,29,,
ROIs2017,115,134,29,,
ROIs2017,115,135,29,,
ROIs2017,115,136,29,,
ROIs2017,115,137,29,,
ROIs2017,115,138,29,,
ROIs2017,115,139,29,,
ROIs2017,115,140,29,,
ROIs2017,115,141,29,,
ROIs2017,115,142,29,,
ROIs2017,115,143,29,,
ROIs2017,115,144,29,,
ROIs2017,115,145,29,,
ROIs2017,115,146,29,,
ROIs2017,115,147,29,,
ROIs2017,115,148,29,,
ROIs2017,115,149,29,,
ROIs2017,115,150,29,,
ROIs2017,115,151,29,,
ROIs2017,115,152,29,,
ROIs2017,115,153,29,,
ROIs2017,115,154,29,,
ROIs2017,115,155,29,,
ROIs2017,115,156,29,,
ROIs2017,115,157,29,,
ROIs2017,115,158,29,,
ROIs2017,115,159,29,,
ROIs2017,115,160,29,,
ROIs2017,115,161,29,,
ROIs2017,115,162,29,,
ROIs2017,115,163,29,,
ROIs2017,115,164,29,,
ROIs2017,115,165,29,,
ROIs2017,115,166,29,,
ROIs2017,115,167,29,,
ROIs2017,115,168,29,,
ROIs2017,115,169,29,,
ROIs2017,115,170,29,,
ROIs2017,115,171,29,,
ROIs2017,115,172,29,,
ROIs2017,115,173,29,,
ROIs2017,115,174,29,,
ROIs2017,115,175,29,,
ROIs2017,115,176,29,,
ROIs2017,115,177,29,,
ROIs2017,115,178,29,,
ROIs2017,115,179,29,,
ROIs2017,115,180,29,,
ROIs2017,115,181,29,,
ROIs2017,115,182,29,,
ROIs2017,115,183,29,,
